author_id,journal_id,t,work_id,topic_match_t
https://openalex.org/A5084077142,https://openalex.org/S2485537415,2020-10-21,https://openalex.org/W3093915958,
https://openalex.org/A5084077142,https://openalex.org/S4210192031,2024-06-27,https://openalex.org/W4400079260,0.8798
https://openalex.org/A5084077142,https://openalex.org/S4210205812,2022-09-02,https://openalex.org/W4294988621,0.7988
https://openalex.org/A5084077142,https://openalex.org/S4210192031,2023-05-11,https://openalex.org/W4382787607,0.795
https://openalex.org/A5069178881,https://openalex.org/S2485537415,2018-01-01,https://openalex.org/W2790330428,
https://openalex.org/A5069178881,https://openalex.org/S139930977,2020-09-27,https://openalex.org/W3089983729,0.788
https://openalex.org/A5069178881,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3197060355,0.8687
https://openalex.org/A5069178881,https://openalex.org/S9692511,2020-10-20,https://openalex.org/W3094560635,0.8181
https://openalex.org/A5081573359,https://openalex.org/S2729999759,2024-01-07,https://openalex.org/W4406237254,0.9534
https://openalex.org/A5081573359,https://openalex.org/S2729999759,2015-12-01,https://openalex.org/W2114590102,
https://openalex.org/A5081573359,https://openalex.org/S2729999759,2023-01-01,https://openalex.org/W4385859649,0.8342
https://openalex.org/A5081573359,https://openalex.org/S2729999759,2023-01-01,https://openalex.org/W4390075256,0.8342
https://openalex.org/A5100782898,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2981051543,0.7713
https://openalex.org/A5100782898,https://openalex.org/S3569471,2020-02-27,https://openalex.org/W3007416014,0.9236
https://openalex.org/A5100782898,https://openalex.org/S3569471,2019-10-07,https://openalex.org/W2979800178,0.8913
https://openalex.org/A5100782898,https://openalex.org/S190680769,2017-01-01,https://openalex.org/W2604765875,
https://openalex.org/A5100670772,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3108562470,0.8
https://openalex.org/A5100670772,https://openalex.org/S2485537415,2018-01-01,https://openalex.org/W2898680164,
https://openalex.org/A5100670772,https://openalex.org/S207319443,2018-01-01,https://openalex.org/W2888996021,
https://openalex.org/A5100670772,https://openalex.org/S4210205812,2023-04-19,https://openalex.org/W4366583929,0.7824
https://openalex.org/A5079217170,https://openalex.org/S4210192031,2020-07-03,https://openalex.org/W3038593035,0.8638
https://openalex.org/A5079217170,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2973131847,0.7838
https://openalex.org/A5079217170,https://openalex.org/S4210205812,2018-05-18,https://openalex.org/W2803307248,
https://openalex.org/A5079217170,https://openalex.org/S4210192031,2022-04-03,https://openalex.org/W4225758403,0.9053
https://openalex.org/A5100705326,https://openalex.org/S190629608,2022-11-15,https://openalex.org/W4309316795,0.8628
https://openalex.org/A5100705326,https://openalex.org/S207319443,2021-01-01,https://openalex.org/W3200809438,0.8016
https://openalex.org/A5100705326,https://openalex.org/S2485537415,2017-01-01,https://openalex.org/W2767312243,
https://openalex.org/A5100705326,https://openalex.org/S4210178049,2021-09-13,https://openalex.org/W3199405737,0.7931
https://openalex.org/A5050239788,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3004487273,0.8581
https://openalex.org/A5050239788,https://openalex.org/S195231649,2019-07-25,https://openalex.org/W2963064735,0.8886
https://openalex.org/A5050239788,https://openalex.org/S195231649,2018-11-22,https://openalex.org/W2901810526,
https://openalex.org/A5050239788,https://openalex.org/S195231649,2019-05-13,https://openalex.org/W2944466891,0.8528
https://openalex.org/A5084773929,https://openalex.org/S101949793,2020-04-01,https://openalex.org/W3015061410,
https://openalex.org/A5084773929,https://openalex.org/S4210205812,2021-06-24,https://openalex.org/W3174628227,0.8735
https://openalex.org/A5084773929,https://openalex.org/S202381698,2021-02-18,https://openalex.org/W3133353990,0.7493
https://openalex.org/A5084773929,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4385194634,0.8898
https://openalex.org/A5060858053,https://openalex.org/S4511983,2020-03-19,https://openalex.org/W3011098327,0.8678
https://openalex.org/A5060858053,https://openalex.org/S4511983,2017-09-20,https://openalex.org/W2756011149,
https://openalex.org/A5060858053,https://openalex.org/S4511983,2021-07-19,https://openalex.org/W3186505255,0.8917
https://openalex.org/A5060858053,https://openalex.org/S4511983,2017-09-20,https://openalex.org/W2754022918,
https://openalex.org/A5100422098,https://openalex.org/S202381698,2023-11-13,https://openalex.org/W4388624952,0.938
https://openalex.org/A5100422098,https://openalex.org/S2485537415,2018-01-01,https://openalex.org/W2901663594,
https://openalex.org/A5100422098,https://openalex.org/S195231649,2022-07-07,https://openalex.org/W4284898181,0.8819
https://openalex.org/A5100422098,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3106474382,0.7958
https://openalex.org/A5087869658,https://openalex.org/S101949793,2021-06-07,https://openalex.org/W3172697069,0.8107
https://openalex.org/A5087869658,https://openalex.org/S4210205812,2022-06-23,https://openalex.org/W4283397819,0.7661
https://openalex.org/A5087869658,https://openalex.org/S101949793,2018-12-13,https://openalex.org/W2905414310,
https://openalex.org/A5087869658,https://openalex.org/S4210205812,2023-02-22,https://openalex.org/W4321598855,0.7775
https://openalex.org/A5075352517,https://openalex.org/S4210192031,2021-02-11,https://openalex.org/W3128711488,
https://openalex.org/A5075352517,https://openalex.org/S4210192031,2021-11-12,https://openalex.org/W3213706929,0.774
https://openalex.org/A5075352517,https://openalex.org/S4210192031,2024-07-24,https://openalex.org/W4400942284,0.8864
https://openalex.org/A5075352517,https://openalex.org/S4210192031,2022-04-06,https://openalex.org/W4224246368,0.8613
https://openalex.org/A5080318291,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3195721426,
https://openalex.org/A5080318291,https://openalex.org/S101949793,2022-01-24,https://openalex.org/W4210611700,0.8932
https://openalex.org/A5080318291,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4312616534,0.7277
https://openalex.org/A5080318291,https://openalex.org/S101949793,2022-01-12,https://openalex.org/W4205940078,0.8995
https://openalex.org/A5071920054,https://openalex.org/S101949793,2021-08-12,https://openalex.org/W3191171288,0.8765
https://openalex.org/A5071920054,https://openalex.org/S3569471,2021-08-02,https://openalex.org/W3191183638,0.8681
https://openalex.org/A5071920054,https://openalex.org/S3569471,2020-03-19,https://openalex.org/W3012284917,
https://openalex.org/A5071920054,https://openalex.org/S3569471,2023-11-22,https://openalex.org/W4388900586,0.9419
https://openalex.org/A5031247574,https://openalex.org/S4210205812,2021-03-31,https://openalex.org/W3145127497,
https://openalex.org/A5031247574,https://openalex.org/S4210205812,2021-12-03,https://openalex.org/W4200223488,0.7916
https://openalex.org/A5031247574,https://openalex.org/S4210205812,2022-12-05,https://openalex.org/W4311532761,0.8824
https://openalex.org/A5031247574,https://openalex.org/S4210205812,2024-06-02,https://openalex.org/W4399289455,0.9147
https://openalex.org/A5070878114,https://openalex.org/S4210219776,2019-07-24,https://openalex.org/W2964083623,
https://openalex.org/A5070878114,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4312574290,0.7788
https://openalex.org/A5070878114,https://openalex.org/S4210219776,2022-04-20,https://openalex.org/W4224279468,0.899
https://openalex.org/A5070878114,https://openalex.org/S4210219776,2022-12-14,https://openalex.org/W4311793632,0.9076
https://openalex.org/A5058786170,https://openalex.org/S52395412,2024-02-29,https://openalex.org/W4392351862,0.9149
https://openalex.org/A5058786170,https://openalex.org/S19032547,2018-11-26,https://openalex.org/W2903109712,
https://openalex.org/A5058786170,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3125378889,0.8371
https://openalex.org/A5058786170,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2963965172,0.7786
https://openalex.org/A5101683953,https://openalex.org/S4210205812,2022-10-21,https://openalex.org/W4307122251,
https://openalex.org/A5101683953,https://openalex.org/S101949793,2023-05-16,https://openalex.org/W4377041683,0.8572
https://openalex.org/A5101683953,https://openalex.org/S4210205812,2022-11-07,https://openalex.org/W4308580434,0.8138
https://openalex.org/A5101683953,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4383750832,0.8462
https://openalex.org/A5072523018,https://openalex.org/S198098182,2019-08-22,https://openalex.org/W2969439954,0.8875
https://openalex.org/A5072523018,https://openalex.org/S101949793,2018-05-09,https://openalex.org/W2802042319,0.789
https://openalex.org/A5072523018,https://openalex.org/S4210205812,2023-07-13,https://openalex.org/W4384340877,0.8725
https://openalex.org/A5072523018,https://openalex.org/S190680769,2015-01-01,https://openalex.org/W2113333650,
https://openalex.org/A5100661274,https://openalex.org/S24978797,2024-09-11,https://openalex.org/W4402435449,0.8779
https://openalex.org/A5100661274,https://openalex.org/S4210192031,2023-01-21,https://openalex.org/W4317810009,0.8224
https://openalex.org/A5100661274,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2975092859,
https://openalex.org/A5100661274,https://openalex.org/S207319443,2021-01-01,https://openalex.org/W3130673365,0.7683
https://openalex.org/A5045996251,https://openalex.org/S4210197006,2024-07-25,https://openalex.org/W4400981456,0.8626
https://openalex.org/A5045996251,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4392114334,0.7774
https://openalex.org/A5045996251,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4385413402,
https://openalex.org/A5045996251,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4403390337,0.7774
https://openalex.org/A5013361746,https://openalex.org/S4210192031,2023-02-03,https://openalex.org/W4319081815,0.7326
https://openalex.org/A5013361746,https://openalex.org/S4210205812,2024-04-19,https://openalex.org/W4394962011,0.8907
https://openalex.org/A5013361746,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3163082492,
https://openalex.org/A5013361746,https://openalex.org/S4210192031,2023-09-13,https://openalex.org/W4386712066,0.8709
https://openalex.org/A5087883863,https://openalex.org/S4210192031,2021-11-12,https://openalex.org/W3211628713,0.8377
https://openalex.org/A5087883863,https://openalex.org/S4210192031,2022-08-13,https://openalex.org/W4291511123,0.8817
https://openalex.org/A5087883863,https://openalex.org/S4210192031,2021-08-18,https://openalex.org/W3196000014,
https://openalex.org/A5087883863,https://openalex.org/S4210206423,2024-01-31,https://openalex.org/W4391404448,0.9211
https://openalex.org/A5074210163,https://openalex.org/S139930977,2022-04-25,https://openalex.org/W4224936566,0.8782
https://openalex.org/A5074210163,https://openalex.org/S155526855,2020-03-23,https://openalex.org/W3013966413,0.8852
https://openalex.org/A5074210163,https://openalex.org/S139930977,2018-04-30,https://openalex.org/W2803728065,0.7679
https://openalex.org/A5074210163,https://openalex.org/S125501549,2017-05-12,https://openalex.org/W2612883549,
https://openalex.org/A5015252542,https://openalex.org/S190680769,2023-05-20,https://openalex.org/W4377136725,
https://openalex.org/A5015252542,https://openalex.org/S190629608,2024-04-19,https://openalex.org/W4394962065,0.8134
https://openalex.org/A5015252542,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4402436494,0.8139
https://openalex.org/A5015252542,https://openalex.org/S4210205812,2023-10-05,https://openalex.org/W4387377832,0.7888
https://openalex.org/A5041731635,https://openalex.org/S4210219776,2023-08-30,https://openalex.org/W4386286111,
https://openalex.org/A5041731635,https://openalex.org/S34838331,2023-10-20,https://openalex.org/W4387823040,0.7832
https://openalex.org/A5041731635,https://openalex.org/S4210219776,2024-09-13,https://openalex.org/W4402516203,0.8385
https://openalex.org/A5041731635,https://openalex.org/S4210205812,2023-10-27,https://openalex.org/W4387971431,0.8188
https://openalex.org/A5087197748,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4381884091,0.7998
https://openalex.org/A5087197748,https://openalex.org/S196734849,2024-10-22,https://openalex.org/W4403640507,0.8795
https://openalex.org/A5087197748,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4389164276,0.7998
https://openalex.org/A5087197748,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3100031421,
https://openalex.org/A5081414719,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4402435304,0.8818
https://openalex.org/A5081414719,https://openalex.org/S4210238752,2023-01-30,https://openalex.org/W4318480069,0.8615
https://openalex.org/A5081414719,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4383503540,0.7799
https://openalex.org/A5081414719,https://openalex.org/S4210197006,2022-04-28,https://openalex.org/W4224992079,
https://openalex.org/A5013340793,https://openalex.org/S195231649,2021-08-13,https://openalex.org/W3195378132,0.7958
https://openalex.org/A5013340793,https://openalex.org/S196734849,2024-12-28,https://openalex.org/W4405853127,0.916
https://openalex.org/A5013340793,https://openalex.org/S195231649,2019-03-19,https://openalex.org/W2920854821,
https://openalex.org/A5013340793,https://openalex.org/S4210177785,2022-01-01,https://openalex.org/W4302028065,0.6488
https://openalex.org/A5036070371,https://openalex.org/S3569471,2020-10-29,https://openalex.org/W3094768743,0.948
https://openalex.org/A5036070371,https://openalex.org/S3569471,2020-03-24,https://openalex.org/W3014062889,0.899
https://openalex.org/A5036070371,https://openalex.org/S149016011,2017-07-11,https://openalex.org/W2734706096,
https://openalex.org/A5036070371,https://openalex.org/S3569471,2017-10-31,https://openalex.org/W2766085862,0.8188
https://openalex.org/A5102929933,https://openalex.org/S4210205812,2023-07-26,https://openalex.org/W4385308840,0.8601
https://openalex.org/A5102929933,https://openalex.org/S196734849,2024-12-28,https://openalex.org/W4405855568,0.8421
https://openalex.org/A5102929933,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3191607794,
https://openalex.org/A5102929933,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3188622144,
https://openalex.org/A5054238080,https://openalex.org/S4210205812,2022-06-23,https://openalex.org/W4283397819,
https://openalex.org/A5054238080,https://openalex.org/S101949793,2022-07-17,https://openalex.org/W4285803627,0.8291
https://openalex.org/A5054238080,https://openalex.org/S196734849,2024-03-04,https://openalex.org/W4392376176,0.7646
https://openalex.org/A5054238080,https://openalex.org/S4210205812,2023-02-22,https://openalex.org/W4321598855,0.7669
https://openalex.org/A5015702335,https://openalex.org/S4210216316,2022-09-19,https://openalex.org/W4296345146,0.8197
https://openalex.org/A5015702335,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4380737750,0.749
https://openalex.org/A5015702335,https://openalex.org/S4210216316,2021-09-16,https://openalex.org/W3199921016,
https://openalex.org/A5015702335,https://openalex.org/S4210216316,2024-10-29,https://openalex.org/W4403877466,0.9116
https://openalex.org/A5053206926,https://openalex.org/S195231649,2022-09-27,https://openalex.org/W4297349568,0.8349
https://openalex.org/A5053206926,https://openalex.org/S4210205812,2024-03-16,https://openalex.org/W4392897084,0.9179
https://openalex.org/A5053206926,https://openalex.org/S4210192031,2023-07-25,https://openalex.org/W4385278011,0.872
https://openalex.org/A5053206926,https://openalex.org/S4210192031,2022-06-04,https://openalex.org/W4281745309,
https://openalex.org/A5101408951,https://openalex.org/S4210192031,2023-07-11,https://openalex.org/W4384068191,0.8502
https://openalex.org/A5101408951,https://openalex.org/S4210216316,2016-06-23,https://openalex.org/W2471097159,
https://openalex.org/A5101408951,https://openalex.org/S4210192031,2023-11-07,https://openalex.org/W4388452811,0.8729
https://openalex.org/A5101408951,https://openalex.org/S4210192031,2020-09-19,https://openalex.org/W3087323854,0.7241
https://openalex.org/A5035171392,https://openalex.org/S4210205812,2024-08-12,https://openalex.org/W4401535290,0.9244
https://openalex.org/A5035171392,https://openalex.org/S4210205812,2021-12-18,https://openalex.org/W4200473023,
https://openalex.org/A5035171392,https://openalex.org/S4210205812,2022-12-27,https://openalex.org/W4313328207,0.8193
https://openalex.org/A5035171392,https://openalex.org/S4210205812,2023-11-28,https://openalex.org/W4389098761,0.8909
https://openalex.org/A5043834125,https://openalex.org/S101949793,2022-04-19,https://openalex.org/W4224233852,0.8254
https://openalex.org/A5043834125,https://openalex.org/S4210192031,2023-01-09,https://openalex.org/W4315487047,0.8815
https://openalex.org/A5043834125,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4385976039,0.8742
https://openalex.org/A5043834125,https://openalex.org/S101949793,2021-11-30,https://openalex.org/W3216833217,
https://openalex.org/A5077692655,https://openalex.org/S195231649,2022-08-09,https://openalex.org/W4290854015,0.8017
https://openalex.org/A5077692655,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4379472010,0.8834
https://openalex.org/A5077692655,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4297094602,
https://openalex.org/A5077692655,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W3113880833,
https://openalex.org/A5039359682,https://openalex.org/S202381698,2023-02-09,https://openalex.org/W4319656708,0.8667
https://openalex.org/A5039359682,https://openalex.org/S2729999759,2020-09-16,https://openalex.org/W2997521893,0.8636
https://openalex.org/A5039359682,https://openalex.org/S4210197006,2022-10-18,https://openalex.org/W4306685842,0.862
https://openalex.org/A5039359682,https://openalex.org/S2729999759,2016-12-01,https://openalex.org/W2498992962,
https://openalex.org/A5040438310,https://openalex.org/S149016011,2024-03-01,https://openalex.org/W4393120045,0.8186
https://openalex.org/A5040438310,https://openalex.org/S3569471,2021-12-13,https://openalex.org/W4200570495,
https://openalex.org/A5040438310,https://openalex.org/S30889260,2022-11-15,https://openalex.org/W4309192612,0.8606
https://openalex.org/A5040438310,https://openalex.org/S3569471,2022-11-17,https://openalex.org/W4309271264,0.9174
https://openalex.org/A5064466785,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4394862833,0.7834
https://openalex.org/A5064466785,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4313855658,
https://openalex.org/A5064466785,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4396214746,0.7834
https://openalex.org/A5064466785,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4394627339,0.7834
https://openalex.org/A5005207362,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2934798344,
https://openalex.org/A5005207362,https://openalex.org/S4210178049,2024-03-29,https://openalex.org/W4393316945,0.9032
https://openalex.org/A5005207362,https://openalex.org/S2764955546,2023-07-01,https://openalex.org/W4382934037,0.8799
https://openalex.org/A5005207362,https://openalex.org/S4210178049,2023-02-09,https://openalex.org/W4319753750,0.8167
https://openalex.org/A5113881053,https://openalex.org/S83215360,2023-07-28,https://openalex.org/W4385342679,0.827
https://openalex.org/A5113881053,https://openalex.org/S4210205812,2023-04-03,https://openalex.org/W4362587001,0.7276
https://openalex.org/A5113881053,https://openalex.org/S4210205812,2021-08-10,https://openalex.org/W3190967041,
https://openalex.org/A5113881053,https://openalex.org/S4210205812,2023-11-21,https://openalex.org/W4388859716,0.9276
https://openalex.org/A5081894037,https://openalex.org/S4210205812,2024-10-03,https://openalex.org/W4403101372,0.9004
https://openalex.org/A5081894037,https://openalex.org/S101949793,2023-10-16,https://openalex.org/W4387706004,0.8108
https://openalex.org/A5081894037,https://openalex.org/S34838331,2022-11-14,https://openalex.org/W4309214952,
https://openalex.org/A5081894037,https://openalex.org/S4210205812,2023-09-01,https://openalex.org/W4386408978,0.8393
https://openalex.org/A5018783499,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2942163674,
https://openalex.org/A5018783499,https://openalex.org/S3035462843,2024-06-22,https://openalex.org/W4399918692,0.8577
https://openalex.org/A5018783499,https://openalex.org/S190680769,2024-08-20,https://openalex.org/W4401776346,0.832
https://openalex.org/A5018783499,https://openalex.org/S2764955546,2024-01-01,https://openalex.org/W4390570308,0.7617
https://openalex.org/A5040284711,https://openalex.org/S2485537415,2015-01-01,https://openalex.org/W2055246903,
https://openalex.org/A5040284711,https://openalex.org/S101949793,2021-07-14,https://openalex.org/W3152187070,0.727
https://openalex.org/A5040284711,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4400524898,0.8965
https://openalex.org/A5040284711,https://openalex.org/S2485537415,2023-12-25,https://openalex.org/W4390187158,0.8789
https://openalex.org/A5084878720,https://openalex.org/S4210205812,2020-05-31,https://openalex.org/W3033258355,
https://openalex.org/A5084878720,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3198965389,0.7898
https://openalex.org/A5084878720,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4390204190,0.9246
https://openalex.org/A5084878720,https://openalex.org/S2485537415,2021-01-01,https://openalex.org/W3167765143,0.7898
https://openalex.org/A5046915242,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4378907299,0.8113
https://openalex.org/A5046915242,https://openalex.org/S155526855,2018-04-04,https://openalex.org/W2795958200,0.7877
https://openalex.org/A5046915242,https://openalex.org/S32837994,2017-01-01,https://openalex.org/W2745171265,
https://openalex.org/A5046915242,https://openalex.org/S32837994,2019-03-01,https://openalex.org/W2927198256,0.8146
https://openalex.org/A5045898884,https://openalex.org/S4210192031,2020-07-03,https://openalex.org/W3038593035,0.8638
https://openalex.org/A5045898884,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2973131847,0.7838
https://openalex.org/A5045898884,https://openalex.org/S4210205812,2018-05-18,https://openalex.org/W2803307248,
https://openalex.org/A5045898884,https://openalex.org/S4210192031,2022-04-03,https://openalex.org/W4225758403,0.9053
https://openalex.org/A5100779835,https://openalex.org/S3569471,2020-01-08,https://openalex.org/W3000164708,0.9476
https://openalex.org/A5100779835,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3009590075,0.8129
https://openalex.org/A5100779835,https://openalex.org/S3569471,2019-06-28,https://openalex.org/W2954044313,0.8778
https://openalex.org/A5100779835,https://openalex.org/S3569471,2019-01-04,https://openalex.org/W2907757875,
https://openalex.org/A5101955061,https://openalex.org/S34838331,2020-03-05,https://openalex.org/W3009850018,0.9051
https://openalex.org/A5101955061,https://openalex.org/S4210205812,2020-03-18,https://openalex.org/W3011709004,0.8639
https://openalex.org/A5101955061,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W3010667675,
https://openalex.org/A5101955061,https://openalex.org/S190680769,2020-01-01,https://openalex.org/W3028167859,
https://openalex.org/A5014955909,https://openalex.org/S4210192031,2020-05-09,https://openalex.org/W3022614286,0.8154
https://openalex.org/A5014955909,https://openalex.org/S4210192031,2023-04-10,https://openalex.org/W4364375150,0.8906
https://openalex.org/A5014955909,https://openalex.org/S4210192031,2021-03-22,https://openalex.org/W3138644744,0.8964
https://openalex.org/A5014955909,https://openalex.org/S190680769,2019-01-01,https://openalex.org/W2987789538,
https://openalex.org/A5003843948,https://openalex.org/S190629608,2022-11-15,https://openalex.org/W4309316795,0.7798
https://openalex.org/A5003843948,https://openalex.org/S4210178049,2021-12-24,https://openalex.org/W4200131942,0.777
https://openalex.org/A5003843948,https://openalex.org/S2485537415,2022-01-01,https://openalex.org/W4285226583,0.7999
https://openalex.org/A5003843948,https://openalex.org/S4210178049,2021-09-13,https://openalex.org/W3199405737,
https://openalex.org/A5019228613,https://openalex.org/S2485537415,2023-01-01,https://openalex.org/W4382238912,0.9066
https://openalex.org/A5019228613,https://openalex.org/S2764955546,2024-09-02,https://openalex.org/W4402127652,0.9435
https://openalex.org/A5019228613,https://openalex.org/S32837994,2018-07-27,https://openalex.org/W2884632488,
https://openalex.org/A5019228613,https://openalex.org/S4210205812,2022-08-22,https://openalex.org/W4292582815,0.754
https://openalex.org/A5056283197,https://openalex.org/S4210192031,2023-02-07,https://openalex.org/W4319595485,0.886
https://openalex.org/A5056283197,https://openalex.org/S196734849,2022-01-07,https://openalex.org/W4205093834,0.8787
https://openalex.org/A5056283197,https://openalex.org/S195231649,2021-10-31,https://openalex.org/W3211288144,
https://openalex.org/A5056283197,https://openalex.org/S4210178049,2022-01-06,https://openalex.org/W3047731977,0.7393
https://openalex.org/A5101446264,https://openalex.org/S2738286576,2017-09-28,https://openalex.org/W2782238939,0.9205
https://openalex.org/A5101446264,https://openalex.org/S2738286576,2016-10-17,https://openalex.org/W2583497406,
https://openalex.org/A5101446264,https://openalex.org/S2738286576,2017-02-05,https://openalex.org/W2588766520,0.8801
https://openalex.org/A5101446264,https://openalex.org/S2738286576,2018-04-19,https://openalex.org/W2802446884,0.9355
https://openalex.org/A5023108032,https://openalex.org/S4210205812,2022-01-31,https://openalex.org/W4210774219,0.7427
https://openalex.org/A5023108032,https://openalex.org/S101949793,2017-03-20,https://openalex.org/W2601659907,
https://openalex.org/A5023108032,https://openalex.org/S4210205812,2022-02-02,https://openalex.org/W4210419403,0.8793
https://openalex.org/A5023108032,https://openalex.org/S4210205812,2022-04-26,https://openalex.org/W4224998975,0.9034
https://openalex.org/A5053337495,https://openalex.org/S178776955,2023-09-29,https://openalex.org/W4387185108,0.8975
https://openalex.org/A5053337495,https://openalex.org/S178776955,2024-04-19,https://openalex.org/W4394961770,0.9092
https://openalex.org/A5053337495,https://openalex.org/S178776955,2023-08-02,https://openalex.org/W4385497312,0.8836
https://openalex.org/A5053337495,https://openalex.org/S178776955,2023-04-20,https://openalex.org/W4366486265,
https://openalex.org/A5089249426,https://openalex.org/S4210228075,2023-08-26,https://openalex.org/W4386221322,0.9098
https://openalex.org/A5089249426,https://openalex.org/S4210205812,2021-11-30,https://openalex.org/W3215462566,
https://openalex.org/A5089249426,https://openalex.org/S4210205812,2022-04-18,https://openalex.org/W4224297377,0.8014
https://openalex.org/A5089249426,https://openalex.org/S202381698,2024-04-04,https://openalex.org/W4393929058,0.887
https://openalex.org/A5103018982,https://openalex.org/S2485537415,2024-01-01,https://openalex.org/W4399526440,0.9077
https://openalex.org/A5103018982,https://openalex.org/S4210219776,2023-02-17,https://openalex.org/W4321230932,
https://openalex.org/A5103018982,https://openalex.org/S4210205812,2023-08-26,https://openalex.org/W4386219862,0.8345
https://openalex.org/A5103018982,https://openalex.org/S4210205812,2023-12-24,https://openalex.org/W4390174538,0.8943
https://openalex.org/A5086432357,https://openalex.org/S4511983,2018-01-20,https://openalex.org/W2783371987,0.9247
https://openalex.org/A5086432357,https://openalex.org/S4511983,2016-09-20,https://openalex.org/W2575390451,0.9233
https://openalex.org/A5086432357,https://openalex.org/S4511983,2015-11-20,https://openalex.org/W2299731084,
https://openalex.org/A5086432357,https://openalex.org/S4511983,2016-07-19,https://openalex.org/W2578658214,0.8774
https://openalex.org/A5002046734,https://openalex.org/S139930977,2017-12-30,https://openalex.org/W2778562959,0.8916
https://openalex.org/A5002046734,https://openalex.org/S139930977,2015-08-31,https://openalex.org/W1221313983,
https://openalex.org/A5002046734,https://openalex.org/S139930977,2017-09-22,https://openalex.org/W2759829967,0.8166
https://openalex.org/A5002046734,https://openalex.org/S139930977,2019-01-30,https://openalex.org/W2911930742,0.9001
https://openalex.org/A5012085281,https://openalex.org/S4210192031,2023-01-17,https://openalex.org/W4316804861,0.8479
https://openalex.org/A5012085281,https://openalex.org/S4210205812,2017-07-28,https://openalex.org/W2740205663,
https://openalex.org/A5012085281,https://openalex.org/S2485537415,2020-08-25,https://openalex.org/W3080914529,0.7542
https://openalex.org/A5012085281,https://openalex.org/S4210205812,2024-08-20,https://openalex.org/W4401975731,0.904
https://openalex.org/A5005199779,https://openalex.org/S195231649,2023-08-24,https://openalex.org/W4386121277,0.8015
https://openalex.org/A5005199779,https://openalex.org/S195231649,2022-08-29,https://openalex.org/W4293527431,
https://openalex.org/A5005199779,https://openalex.org/S4210206423,2023-10-01,https://openalex.org/W4387258400,0.9083
https://openalex.org/A5005199779,https://openalex.org/S4210173132,2024-05-28,https://openalex.org/W4399073868,0.9045
https://openalex.org/A5102274699,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2940245516,
https://openalex.org/A5102274699,https://openalex.org/S2485537415,2020-01-01,https://openalex.org/W2984080744,0.852
https://openalex.org/A5102274699,https://openalex.org/S24978797,2019-09-02,https://openalex.org/W2955542242,0.8225
https://openalex.org/A5102274699,https://openalex.org/S2485537415,2019-01-01,https://openalex.org/W2913857093,
https://openalex.org/A5048544691,https://openalex.org/S2485537415,2018-01-01,https://openalex.org/W2884851420,
https://openalex.org/A5048544691,https://openalex.org/S101949793,2019-09-24,https://openalex.org/W2976852454,0.71
